market_id,token_id,trade_date,timestamp,price,outcome,question_x,slug,event_slug,category,volume,active,closed,created_at,end_date,trade_count,token_count,first_trade,last_trade,token_return,token_price_change,obs_count,question_y,best_lag,best_lag_corr
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-02,2023-05-02 00:00:47,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-04,2023-05-04 00:00:54,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-05,2023-05-05 00:00:04,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-06,2023-05-06 00:00:12,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-07,2023-05-07 00:00:24,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-08,2023-05-08 00:00:41,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-09,2023-05-09 00:00:08,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-10,2023-05-10 00:00:45,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-11,2023-05-11 00:00:36,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-12,2023-05-12 00:00:54,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-13,2023-05-13 00:00:42,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-15,2023-05-15 00:00:02,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
